word,meaning,example,translation,interval,repetitions,next_due,total_attempts,error_count,total_correct,total_wrong,last_correct_date
democracy,a system where people vote,We live in a democracy.,我們生活在民主制度中。,1.0,0,2025-05-26 22:15:13.135044,0,0,0,0,
Democrat,a member of the Democratic Party,He is a Democrat.,他是民主黨成員。,1.0,0,2025-05-26 22:15:13.135087,0,0,0,0,
democratic,relating to democracy,We support democratic values.,我們支持民主價值。,1.0,0,2025-05-26 22:15:13.135133,0,0,0,0,
demonstrate,to show clearly,She demonstrated how to use it.,她示範怎麼使用。,1.0,0,2025-05-26 22:15:13.135175,0,0,0,0,
demonstration,a public show or protest,They joined the demonstration.,他們參加了示威活動。,1.0,0,2025-05-26 22:15:13.135219,0,0,0,0,
deny,to say something is not true,He denied the accusation.,他否認指控。,1.0,0,2025-05-26 22:15:13.135262,0,0,0,0,
department,a part of an organization,She works in the sales department.,她在銷售部門工作。,1.0,0,2025-05-26 22:15:13.135305,0,0,0,0,
depend,to rely on,Babies depend on their parents.,嬰兒依賴父母。,1.0,0,2025-05-26 22:15:13.135348,0,0,0,0,
dependent,needing help from others,He is dependent on medicine.,他依賴藥物。,1.0,0,2025-05-26 22:15:13.135391,0,0,0,0,
depending,based on a condition,We may go depending on the weather.,我們可能會去，看天氣而定。,1.0,0,2025-05-26 22:15:13.135434,0,0,0,0,
depict,to show or describe,The painting depicts a farm.,畫中描繪了一個農場。,1.0,0,2025-05-26 22:15:13.135477,0,0,0,0,
depression,extreme sadness or economic crisis,He suffers from depression.,他患有憂鬱症。,1.0,0,2025-05-26 22:15:13.135520,0,0,0,0,
depth,how deep something is,The pool has a depth of 2 meters.,這個游泳池深2米。,1.0,0,2025-05-26 22:15:13.135563,0,0,0,0,
deputy,a second-in-command,The sheriff’s deputy helped out.,警長的副手提供了協助。,1.0,0,2025-05-26 22:15:13.135606,0,0,0,0,
derive,to get from something,The word derives from Latin.,這個字源自拉丁文。,1.0,0,2025-05-26 22:15:13.135648,0,0,0,0,
describe,to tell what something is like,Please describe the picture.,請描述這張圖。,1.0,0,2025-05-26 22:15:13.135691,0,0,0,0,
description,words that describe,Her description was detailed.,她的描述很詳細。,1.0,0,2025-05-26 22:15:13.135735,0,0,0,0,
desert,a dry sandy place,Camels live in the desert.,駱駝住在沙漠。,1.0,0,2025-05-26 22:15:13.135778,0,0,0,0,
deserve,to have earned something,You deserve a break.,你值得休息一下。,1.0,0,2025-05-26 22:15:13.135821,0,0,0,0,
design,to plan or draw something,She designed the logo.,她設計了這個標誌。,1.0,0,2025-05-26 22:15:13.135865,0,0,0,0,
designer,a person who makes designs,He is a clothing designer.,他是服裝設計師。,1.0,0,2025-05-26 22:15:13.135908,0,0,0,0,
desire,a strong wish,He has a desire to travel.,他渴望旅行。,1.0,0,2025-05-26 22:15:13.135951,0,0,0,0,
desk,a table for working,I put my books on the desk.,我把書放在桌子上。,1.0,0,2025-05-26 22:15:13.135994,0,0,0,0,
desperate,very needing or hopeless,She was desperate for help.,她非常需要幫助。,1.0,0,2025-05-26 22:15:13.136037,0,0,0,0,
despite,even though,"Despite the rain, we went out.",儘管下雨，我們還是出門了。,1.0,0,2025-05-26 22:15:13.136080,0,0,0,0,
destroy,to ruin completely,The storm destroyed the house.,風暴摧毀了房子。,1.0,0,2025-05-26 22:15:13.136124,0,0,0,0,
destruction,the act of destroying,The fire caused great destruction.,火災造成巨大破壞。,1.0,0,2025-05-26 22:15:13.136167,0,0,0,0,
detail,a small part or fact,This book has many details.,這本書有很多細節。,1.0,0,2025-05-26 22:15:13.136210,0,0,0,0,
detailed,with many small parts,She gave a detailed explanation.,她給出了詳細的解釋。,1.0,0,2025-05-26 22:15:13.136253,0,0,0,0,
detect,to discover or notice,The machine can detect heat.,這台機器可以探測熱源。,1.0,0,2025-05-26 22:15:13.136296,0,0,0,0,
determine,to decide something,We will determine the winner.,我們會決定贏家。,1.0,0,2025-05-26 22:15:13.136339,0,0,0,0,
develop,to grow or improve,He wants to develop his skills.,他想發展自己的技能。,1.0,0,2025-05-26 22:15:13.136383,0,0,0,0,
developing,growing or changing,They visited a developing country.,他們參觀了一個開發中國家。,1.0,0,2025-05-26 22:15:13.136426,0,0,0,0,
development,progress or change,This is a new development.,這是一個新的進展。,1.0,0,2025-05-26 22:15:13.136469,0,0,0,0,
device,a tool or machine,She used a device to clean the air.,她用裝置來淨化空氣。,1.0,0,2025-05-26 22:15:13.136512,0,0,0,0,
devote,to give time or energy,She devotes time to her kids.,她把時間都奉獻給孩子。,1.0,0,2025-05-26 22:15:13.136554,0,0,0,0,
dialogue,conversation between people,They wrote a funny dialogue.,他們寫了一段有趣的對話。,1.0,0,2025-05-26 22:15:13.136597,0,0,0,0,
die,to stop living,The plant will die without water.,植物沒水會死掉。,1.0,0,2025-05-26 22:15:13.136640,0,0,0,0,
diet,the food someone eats,He’s on a diet.,他在節食。,1.0,0,2025-05-26 22:15:13.136683,0,0,0,0,
differ,to be not the same,Their opinions differ.,他們的意見不同。,1.0,0,2025-05-26 22:15:13.136726,0,0,0,0,
difference,how things are not the same,What’s the difference?,差別是什麼？,1.0,0,2025-05-26 22:15:13.136769,0,0,0,0,
different,not the same,We have different ideas.,我們有不同的想法。,1.0,0,2025-05-26 22:15:13.136812,0,0,0,0,
differently,in another way,He sees things differently.,他有不同的看法。,1.0,0,2025-05-26 22:15:13.136855,0,0,0,0,
difficult,hard to do,This test is difficult.,這個考試很難。,1.0,0,2025-05-26 22:15:13.136898,0,0,0,0,
difficulty,being hard,She had difficulty sleeping.,她睡覺有困難。,1.0,0,2025-05-26 22:15:13.136941,0,0,0,0,
dig,to move earth or soil,Let’s dig a hole.,我們來挖一個洞。,1.0,0,2025-05-26 22:15:13.136984,0,0,0,0,
digital,using technology or computers,She has a digital watch.,她有一支數位手錶。,1.0,0,2025-05-26 22:15:13.137027,0,0,0,0,
dimension,size or measurement,This room has small dimensions.,這房間空間很小。,1.0,0,2025-05-26 22:15:13.137070,0,0,0,0,
dining,eating meals,We are dining at 6 PM.,我們六點吃飯。,1.0,0,2025-05-26 22:15:13.137116,0,0,0,0,
dinner,the main evening meal,We had pasta for dinner.,我們晚餐吃了義大利麵。,1.0,0,2025-05-26 22:15:13.137159,0,0,0,0,
direct,straight or to lead,He gave a direct answer.,他直接回答了。,1.0,0,2025-05-26 22:15:13.137202,0,0,0,0,
direction,the way something goes,What’s the right direction?,哪個方向正確？,1.0,0,2025-05-26 22:15:13.137245,0,0,0,0,
directly,in a straight way or immediately,He looked directly at me.,他直接看著我。,1.0,0,2025-05-26 22:15:13.137288,0,0,0,0,
director,a person who leads or manages,She is the movie’s director.,她是這部電影的導演。,1.0,0,2025-05-26 22:15:13.137330,0,0,0,0,
dirt,soil or something unclean,There’s dirt on your shoes.,你的鞋子上有泥土。,1.0,0,2025-05-26 22:15:13.137373,0,0,0,0,
dirty,not clean,Your hands are dirty.,你的手很髒。,1.0,0,2025-05-26 22:15:13.137416,0,0,0,0,
disability,a condition that limits actions,He has a learning disability.,他有學習障礙。,1.0,0,2025-05-26 22:15:13.137459,0,0,0,0,
disagree,to not have the same opinion,I disagree with that idea.,我不同意那個想法。,1.0,0,2025-05-26 22:15:13.137502,0,0,0,0,
disappear,to go out of sight,The rainbow disappeared.,彩虹消失了。,1.0,0,2025-05-26 22:15:13.137545,0,0,0,0,
disaster,a great bad event,The flood was a disaster.,這場洪水是一場災難。,1.0,0,2025-05-26 22:15:13.137588,0,0,0,0,
discipline,control or subject of study,He shows great discipline.,他非常自律。,1.0,0,2025-05-26 22:15:13.137630,0,0,0,0,
discourse,spoken or written discussion,The professor gave a discourse.,教授發表了一段演講。,1.0,0,2025-05-26 22:15:13.137673,0,0,0,0,
discover,to find something new,She discovered a hidden door.,她發現了一道隱藏的門。,1.0,0,2025-05-26 22:15:13.137717,0,0,0,0,
discovery,something found,It was a great discovery.,那是一項重大發現。,1.0,0,2025-05-26 22:15:13.137759,0,0,0,0,
discrimination,unfair treatment,They faced racial discrimination.,他們遭受種族歧視。,1.0,0,2025-05-26 22:15:13.137803,0,0,0,0,
discuss,to talk about something,Let’s discuss the plan.,我們來討論這個計畫。,1.0,0,2025-05-26 22:15:13.137846,0,0,0,0,
discussion,the act of talking,The discussion was helpful.,討論很有幫助。,1.0,0,2025-05-26 22:15:13.137889,0,0,0,0,
disease,a sickness,The disease spreads quickly.,這種病傳染很快。,1.0,0,2025-05-26 22:15:13.137932,0,0,0,0,
dish,a plate or a kind of food,What’s your favorite dish?,你最喜歡哪道菜？,1.0,0,2025-05-26 22:15:13.137975,0,0,0,0,
dismiss,to remove or ignore,He dismissed the idea.,他否決了這個想法。,1.0,0,2025-05-26 22:15:13.138018,0,0,0,0,
disorder,a health or behavior problem,He has a sleep disorder.,他有睡眠障礙。,1.0,0,2025-05-26 22:15:13.138061,0,0,0,0,
display,to show,The store displays new products.,店裡展示新產品。,1.0,0,2025-05-26 22:15:13.138104,0,0,0,0,
dispute,a disagreement,They had a dispute over money.,他們為錢起爭執。,1.0,0,2025-05-26 22:15:13.138147,0,0,0,0,
distance,space between things,What’s the distance to the park?,到公園有多遠？,1.0,0,2025-05-26 22:15:13.138190,0,0,0,0,
distant,far away,That star is very distant.,那顆星星很遙遠。,1.0,0,2025-05-26 22:15:13.138233,0,0,0,0,
distinct,clearly different,The two ideas are distinct.,這兩個想法很不同。,1.0,0,2025-05-26 22:15:13.138276,0,0,0,0,
distinction,a clear difference,There’s a distinction between fun and danger.,快樂和危險有差別。,1.0,0,2025-05-26 22:15:13.138319,0,0,0,0,
distinguish,to tell the difference,Can you distinguish the twins?,你分得出雙胞胎嗎？,1.0,0,2025-05-26 22:15:13.138362,0,0,0,0,
distribute,to give out,They distributed food to the poor.,他們分送食物給窮人。,1.0,0,2025-05-26 22:15:13.138405,0,0,0,0,
distribution,the act of giving out,The food distribution went well.,食物分配進行順利。,1.0,0,2025-05-26 22:15:13.138448,0,0,0,0,
district,a part of a city or area,We live in the school district.,我們住在學區裡。,1.0,0,2025-05-26 22:15:13.138492,0,0,0,0,
diverse,different or varied,The school has a diverse student body.,學校的學生很多元。,1.0,0,2025-05-26 22:15:13.138535,0,0,0,0,
diversity,variety or difference,We value cultural diversity.,我們重視文化多樣性。,1.0,0,2025-05-26 22:15:13.138578,0,0,0,0,
divide,to separate or split,Divide the cake equally.,把蛋糕平均分。,1.0,0,2025-05-26 22:15:13.138621,0,0,0,0,
division,part of something or math,She works in the finance division.,她在財務部門工作。,1.0,0,2025-05-26 22:15:13.138664,0,0,0,0,
divorce,the end of a marriage,They got a divorce last year.,他們去年離婚了。,1.0,0,2025-05-26 22:15:13.138707,0,0,0,0,
DNA,the material that carries genetic info,Your DNA is unique.,你的DNA是獨一無二的。,1.0,0,2025-05-26 22:15:13.138750,0,0,0,0,
do,to act or perform,What will you do today?,你今天要做什麼？,1.0,0,2025-05-26 22:15:13.138794,0,0,0,0,
doctor,a medical professional,The doctor gave me medicine.,醫生給了我藥。,1.0,0,2025-05-26 22:15:13.138837,0,0,0,0,
document,a written record,Please sign this document.,請簽這份文件。,1.0,0,2025-05-26 22:15:13.138881,0,0,0,0,
dog,a common pet animal,My dog loves to run.,我的狗喜歡跑步。,1.0,0,2025-05-26 22:15:13.138924,0,0,0,0,
domestic,related to home or country,She does domestic chores.,她做家事。,1.0,0,2025-05-26 22:15:13.138968,0,0,0,0,
dominant,strongest or most powerful,The tiger is a dominant animal.,老虎是主要的掠食者。,1.0,0,2025-05-26 22:15:13.139011,0,0,0,0,
dominate,to control or rule,One team dominated the game.,一隊掌控了比賽。,1.0,0,2025-05-26 22:15:13.139054,0,0,0,0,
door,an entrance,Please close the door.,請把門關上。,1.0,0,2025-05-26 22:15:13.139096,0,0,0,0,
double,twice as much,I ordered a double portion.,我點了雙份。,1.0,0,2025-05-26 22:15:13.139137,0,0,0,0,
doubt,not being sure,I doubt that’s true.,我懷疑那是真的。,1.0,0,2025-05-26 22:15:13.139177,0,0,0,0,
down,moving to a lower place,He went down the stairs.,他下樓梯。,1.0,0,2025-05-26 22:15:13.139218,0,0,0,0,
downtown,the center of a city,We went shopping downtown.,我們去市中心逛街。,1.0,0,2025-05-26 22:15:13.139259,0,0,0,0,
dozen,twelve,He bought a dozen eggs.,他買了一打雞蛋。,1.0,0,2025-05-26 22:15:13.139300,0,0,0,0,
draft,a rough copy or breeze,Write the first draft.,寫第一份草稿。,1.0,0,2025-05-26 22:15:13.139340,0,0,0,0,
drag,to pull something,He dragged the box outside.,他把箱子拖到外面。,1.0,0,2025-05-26 22:15:13.139381,0,0,0,0,
drama,a serious play or story,She loves TV dramas.,她喜歡看電視劇。,1.0,0,2025-05-26 22:15:13.139421,0,0,0,0,
dramatic,exciting or emotional,It was a dramatic scene.,那是一個戲劇性的場面。,1.0,0,2025-05-26 22:15:13.139461,0,0,0,0,
dramatically,in a big or sudden way,Prices dropped dramatically.,價格大幅下降。,1.0,0,2025-05-26 22:15:13.139502,0,0,0,0,
draw,to make a picture or pull,She likes to draw flowers.,她喜歡畫花。,1.0,0,2025-05-26 22:15:13.139547,0,0,0,0,
drawing,a picture made by hand,That drawing is beautiful.,那幅畫很漂亮。,1.0,0,2025-05-26 22:15:13.139587,0,0,0,0,
dream,thoughts during sleep or a goal,He had a strange dream.,他做了個奇怪的夢。,1.0,0,2025-05-26 22:15:13.139627,0,0,0,0,
dress,clothing or to wear clothes,She wore a red dress.,她穿了一件紅洋裝。,1.0,0,2025-05-26 22:15:13.139667,0,0,0,0,
drink,a liquid you swallow,Can I have a drink of water?,我可以喝點水嗎？,1.0,0,2025-05-26 22:15:13.139708,0,0,0,0,
drive,to control a vehicle,He drives to work.,他開車上班。,1.0,0,2025-05-26 22:15:13.139748,0,0,0,0,
driver,a person who drives,The driver is friendly.,司機很友善。,1.0,0,2025-05-26 22:15:13.139788,0,0,0,0,
drop,to fall or let something fall,He dropped his phone.,他手機掉了。,1.0,0,2025-05-26 22:15:13.139828,0,0,0,0,
drug,a medicine or illegal substance,The doctor gave me a drug.,醫生給我藥。,1.0,0,2025-05-26 22:15:13.139869,0,0,0,0,
dry,not wet,My hands are dry now.,我的手乾了。,1.0,0,2025-05-26 22:15:13.139909,0,0,0,0,
due,expected or because of something,The homework is due tomorrow.,作業明天要交。,1.0,0,2025-05-26 22:15:13.139949,0,0,0,0,
during,at the same time as,I slept during the movie.,我在電影中睡著了。,1.0,0,2025-05-26 22:15:13.139990,0,0,0,0,
dust,tiny particles of dirt,There’s dust on the shelf.,架子上有灰塵。,1.0,0,2025-05-26 22:15:13.140030,0,0,0,0,
duty,a responsibility or task,It’s your duty to help.,你有責任幫忙。,1.0,0,2025-05-26 22:15:13.140071,0,0,0,0,
each,every one,Each student has a book.,每位學生都有一本書。,1.0,0,2025-05-26 22:15:13.140111,0,0,0,0,
eager,very excited or ready,She’s eager to learn.,她渴望學習。,1.0,0,2025-05-26 22:15:13.140152,0,0,0,0,
ear,a part of your head for hearing,I have pain in my ear.,我耳朵痛。,1.0,0,2025-05-26 22:15:13.140192,0,0,0,0,
early,before the usual time,We arrived early.,我們提早到了。,1.0,0,2025-05-26 22:15:13.140232,0,0,0,0,
earn,to get money or respect,He earns $100 a day.,他一天賺一百元。,1.0,0,2025-05-26 22:15:13.140273,0,0,0,0,
earnings,money received for work,Her monthly earnings are high.,她每月收入很高。,1.0,0,2025-05-26 22:15:13.140313,0,0,0,0,
earth,the planet we live on,The earth goes around the sun.,地球繞太陽轉。,1.0,0,2025-05-26 22:15:13.140354,0,0,0,0,
ease,comfort or lack of difficulty,He spoke with ease.,他講話很輕鬆。,1.0,0,2025-05-26 22:15:13.140394,0,0,0,0,
easily,without effort,She solved it easily.,她輕鬆解決了。,1.0,0,2025-05-26 22:15:13.140435,0,0,0,0,
east,the direction of sunrise,The sun rises in the east.,太陽從東邊升起。,1.0,0,2025-05-26 22:15:13.140475,0,0,0,0,
eastern,related to the east,He lives in the eastern part of the city.,他住在城市東部。,1.0,0,2025-05-26 22:15:13.140515,0,0,0,0,
